FID,地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,時間帯,上り・小型交通量,上り・大型交通量,上り・車種判別不能交通量,上り・停電,上り・ループ異常,上り・超音波異常,上り・欠測,下り・小型交通量,下り・大型交通量,下り・車種判別不能交通量,下り・停電,下り・ループ異常,下り・超音波異常,下り・欠測,道路種別,時間コード,ジオメトリ,source_file,total_volume,datetime,hour,dayofweek,is_weekend,hour_sin,hour_cos,station_6110080,station_6110090,station_6110100,station_6110530,congestion_class
t_travospublic_measure_1h.7330005,86,,6110080,2,20251008,2100,644,100,0,0,0,0,0,663,115,0,0,0,0,0,3,202510082100,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251008_clean.csv,1522,2025-10-08 21:00:00,21,2,0,-0.7071067811865477,0.7071067811865474,True,False,False,False,medium
t_travospublic_measure_1h.7330006,86,,6110090,2,20251008,2100,872,103,0,0,0,0,0,816,113,0,0,0,0,0,3,202510082100,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251008_clean.csv,1904,2025-10-08 21:00:00,21,2,0,-0.7071067811865477,0.7071067811865474,False,True,False,False,medium
t_travospublic_measure_1h.7330007,86,,6110100,2,20251008,2100,296,29,0,0,0,0,0,372,54,0,0,0,0,0,3,202510082100,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251008_clean.csv,751,2025-10-08 21:00:00,21,2,0,-0.7071067811865477,0.7071067811865474,False,False,True,False,low
t_travospublic_measure_1h.7330047,86,,6110530,2,20251008,2100,379,65,0,0,0,0,0,484,76,0,0,0,0,0,3,202510082100,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251008_clean.csv,1004,2025-10-08 21:00:00,21,2,0,-0.7071067811865477,0.7071067811865474,False,False,False,True,low
t_travospublic_measure_1h.7331008,86,,6110080,2,20251008,2200,437,97,0,0,0,0,0,445,96,0,0,0,0,0,3,202510082200,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251008_clean.csv,1075,2025-10-08 22:00:00,22,2,0,-0.5000000000000004,0.8660254037844384,True,False,False,False,low
t_travospublic_measure_1h.7331009,86,,6110090,2,20251008,2200,606,118,0,0,0,0,0,525,110,0,0,0,0,0,3,202510082200,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251008_clean.csv,1359,2025-10-08 22:00:00,22,2,0,-0.5000000000000004,0.8660254037844384,False,True,False,False,medium
t_travospublic_measure_1h.7331010,86,,6110100,2,20251008,2200,199,54,0,0,0,0,0,232,39,0,0,0,0,0,3,202510082200,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251008_clean.csv,524,2025-10-08 22:00:00,22,2,0,-0.5000000000000004,0.8660254037844384,False,False,True,False,low
t_travospublic_measure_1h.7331050,86,,6110530,2,20251008,2200,246,66,0,0,0,0,0,371,68,0,0,0,0,0,3,202510082200,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251008_clean.csv,751,2025-10-08 22:00:00,22,2,0,-0.5000000000000004,0.8660254037844384,False,False,False,True,low
t_travospublic_measure_1h.7331786,86,,6110080,2,20251008,2300,311,87,0,0,0,0,0,312,113,0,0,0,0,0,3,202510082300,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251008_clean.csv,823,2025-10-08 23:00:00,23,2,0,-0.25881904510252157,0.9659258262890681,True,False,False,False,low
t_travospublic_measure_1h.7331787,86,,6110090,2,20251008,2300,441,116,0,0,0,0,0,381,114,0,0,0,0,0,3,202510082300,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251008_clean.csv,1052,2025-10-08 23:00:00,23,2,0,-0.25881904510252157,0.9659258262890681,False,True,False,False,low
t_travospublic_measure_1h.7331788,86,,6110100,2,20251008,2300,134,49,0,0,0,0,0,133,42,0,0,0,0,0,3,202510082300,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251008_clean.csv,358,2025-10-08 23:00:00,23,2,0,-0.25881904510252157,0.9659258262890681,False,False,True,False,low
t_travospublic_measure_1h.7331828,86,,6110530,2,20251008,2300,187,64,0,0,0,0,0,222,53,0,0,0,0,0,3,202510082300,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251008_clean.csv,526,2025-10-08 23:00:00,23,2,0,-0.25881904510252157,0.9659258262890681,False,False,False,True,low
t_travospublic_measure_1h.7332789,86,,6110080,2,20251009,0,192,91,0,0,0,0,0,210,107,0,0,0,0,0,3,202510090000,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251009_clean.csv,600,2025-10-09 00:00:00,0,3,0,0.0,1.0,True,False,False,False,low
t_travospublic_measure_1h.7332790,86,,6110090,2,20251009,0,294,116,0,0,0,0,0,249,116,0,0,0,0,0,3,202510090000,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251009_clean.csv,775,2025-10-09 00:00:00,0,3,0,0.0,1.0,False,True,False,False,low
t_travospublic_measure_1h.7332791,86,,6110100,2,20251009,0,84,32,0,0,0,0,0,81,37,0,0,0,0,0,3,202510090000,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251009_clean.csv,234,2025-10-09 00:00:00,0,3,0,0.0,1.0,False,False,True,False,low
t_travospublic_measure_1h.7332831,86,,6110530,2,20251009,0,133,53,0,0,0,0,0,164,81,0,0,0,0,0,3,202510090000,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251009_clean.csv,431,2025-10-09 00:00:00,0,3,0,0.0,1.0,False,False,False,True,low
t_travospublic_measure_1h.7333790,86,,6110080,2,20251009,100,180,105,0,0,0,0,0,190,98,0,0,0,0,0,3,202510090100,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251009_clean.csv,573,2025-10-09 01:00:00,1,3,0,0.25881904510252074,0.9659258262890683,True,False,False,False,low
t_travospublic_measure_1h.7333791,86,,6110090,2,20251009,100,240,137,0,0,0,0,0,223,112,0,0,0,0,0,3,202510090100,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251009_clean.csv,712,2025-10-09 01:00:00,1,3,0,0.25881904510252074,0.9659258262890683,False,True,False,False,low
t_travospublic_measure_1h.7333792,86,,6110100,2,20251009,100,58,55,0,0,0,0,0,79,30,0,0,0,0,0,3,202510090100,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251009_clean.csv,222,2025-10-09 01:00:00,1,3,0,0.25881904510252074,0.9659258262890683,False,False,True,False,low
t_travospublic_measure_1h.7333832,86,,6110530,2,20251009,100,113,70,0,0,0,0,0,134,82,0,0,0,0,0,3,202510090100,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251009_clean.csv,399,2025-10-09 01:00:00,1,3,0,0.25881904510252074,0.9659258262890683,False,False,False,True,low
t_travospublic_measure_1h.7334791,86,,6110080,2,20251009,200,154,128,0,0,0,0,0,145,110,0,0,0,0,0,3,202510090200,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251009_clean.csv,537,2025-10-09 02:00:00,2,3,0,0.49999999999999994,0.8660254037844387,True,False,False,False,low
t_travospublic_measure_1h.7334792,86,,6110090,2,20251009,200,193,145,0,0,0,0,0,184,144,0,0,0,0,0,3,202510090200,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251009_clean.csv,666,2025-10-09 02:00:00,2,3,0,0.49999999999999994,0.8660254037844387,False,True,False,False,low
t_travospublic_measure_1h.7334793,86,,6110100,2,20251009,200,48,60,0,0,0,0,0,41,57,0,0,0,0,0,3,202510090200,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251009_clean.csv,206,2025-10-09 02:00:00,2,3,0,0.49999999999999994,0.8660254037844387,False,False,True,False,low
t_travospublic_measure_1h.7334833,86,,6110530,2,20251009,200,84,60,0,0,0,0,0,86,88,0,0,0,0,0,3,202510090200,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251009_clean.csv,318,2025-10-09 02:00:00,2,3,0,0.49999999999999994,0.8660254037844387,False,False,False,True,low
t_travospublic_measure_1h.7335792,86,,6110080,2,20251009,300,138,166,0,0,0,0,0,190,167,0,0,0,0,0,3,202510090300,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251009_clean.csv,661,2025-10-09 03:00:00,3,3,0,0.7071067811865475,0.7071067811865476,True,False,False,False,low
t_travospublic_measure_1h.7335793,86,,6110090,2,20251009,300,164,169,0,0,0,0,0,168,172,0,0,0,0,0,3,202510090300,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251009_clean.csv,673,2025-10-09 03:00:00,3,3,0,0.7071067811865475,0.7071067811865476,False,True,False,False,low
t_travospublic_measure_1h.7335794,86,,6110100,2,20251009,300,53,59,0,0,0,0,0,60,44,0,0,0,0,0,3,202510090300,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251009_clean.csv,216,2025-10-09 03:00:00,3,3,0,0.7071067811865475,0.7071067811865476,False,False,True,False,low
t_travospublic_measure_1h.7335834,86,,6110530,2,20251009,300,93,82,0,0,0,0,0,85,121,0,0,0,0,0,3,202510090300,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251009_clean.csv,381,2025-10-09 03:00:00,3,3,0,0.7071067811865475,0.7071067811865476,False,False,False,True,low
t_travospublic_measure_1h.7336793,86,,6110080,2,20251009,400,188,224,0,0,0,0,0,287,241,0,0,0,0,0,3,202510090400,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251009_clean.csv,940,2025-10-09 04:00:00,4,3,0,0.8660254037844386,0.5000000000000001,True,False,False,False,low
t_travospublic_measure_1h.7336794,86,,6110090,2,20251009,400,231,298,0,0,0,0,0,271,233,0,0,0,0,0,3,202510090400,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251009_clean.csv,1033,2025-10-09 04:00:00,4,3,0,0.8660254037844386,0.5000000000000001,False,True,False,False,low
t_travospublic_measure_1h.7336795,86,,6110100,2,20251009,400,83,95,0,0,0,0,0,67,97,0,0,0,0,0,3,202510090400,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251009_clean.csv,342,2025-10-09 04:00:00,4,3,0,0.8660254037844386,0.5000000000000001,False,False,True,False,low
t_travospublic_measure_1h.7336835,86,,6110530,2,20251009,400,176,146,0,0,0,0,0,121,148,0,0,0,0,0,3,202510090400,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251009_clean.csv,591,2025-10-09 04:00:00,4,3,0,0.8660254037844386,0.5000000000000001,False,False,False,True,low
t_travospublic_measure_1h.7337792,86,,6110080,2,20251009,500,430,326,0,0,0,0,0,440,314,0,0,0,0,0,3,202510090500,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251009_clean.csv,1510,2025-10-09 05:00:00,5,3,0,0.9659258262890683,0.25881904510252074,True,False,False,False,medium
t_travospublic_measure_1h.7337793,86,,6110090,2,20251009,500,500,372,0,0,0,0,0,658,330,0,0,0,0,0,3,202510090500,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251009_clean.csv,1860,2025-10-09 05:00:00,5,3,0,0.9659258262890683,0.25881904510252074,False,True,False,False,medium
t_travospublic_measure_1h.7337794,86,,6110100,2,20251009,500,244,124,0,0,0,0,0,156,130,0,0,0,0,0,3,202510090500,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251009_clean.csv,654,2025-10-09 05:00:00,5,3,0,0.9659258262890683,0.25881904510252074,False,False,True,False,low
t_travospublic_measure_1h.7337834,86,,6110530,2,20251009,500,416,189,0,0,0,0,0,250,203,0,0,0,0,0,3,202510090500,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251009_clean.csv,1058,2025-10-09 05:00:00,5,3,0,0.9659258262890683,0.25881904510252074,False,False,False,True,low
t_travospublic_measure_1h.7338794,86,,6110080,2,20251009,600,1138,415,0,0,0,0,0,1120,353,0,0,0,0,0,3,202510090600,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251009_clean.csv,3026,2025-10-09 06:00:00,6,3,0,1.0,6.123233995736766e-17,True,False,False,False,high
t_travospublic_measure_1h.7338795,86,,6110090,2,20251009,600,1265,493,0,0,0,0,0,1488,447,0,0,0,0,0,3,202510090600,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251009_clean.csv,3693,2025-10-09 06:00:00,6,3,0,1.0,6.123233995736766e-17,False,True,False,False,high
t_travospublic_measure_1h.7338796,86,,6110100,2,20251009,600,508,184,0,0,0,0,0,412,145,0,0,0,0,0,3,202510090600,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251009_clean.csv,1249,2025-10-09 06:00:00,6,3,0,1.0,6.123233995736766e-17,False,False,True,False,medium
t_travospublic_measure_1h.7338836,86,,6110530,2,20251009,600,1032,224,0,0,0,0,0,650,264,0,0,0,0,0,3,202510090600,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251009_clean.csv,2170,2025-10-09 06:00:00,6,3,0,1.0,6.123233995736766e-17,False,False,False,True,high
t_travospublic_measure_1h.7339797,86,,6110080,2,20251009,700,1350,339,0,0,0,0,0,1629,393,0,0,0,0,0,3,202510090700,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251009_clean.csv,3711,2025-10-09 07:00:00,7,3,0,0.9659258262890683,-0.25881904510252063,True,False,False,False,high
t_travospublic_measure_1h.7339798,86,,6110090,2,20251009,700,1474,327,0,0,0,0,0,1484,365,0,0,0,0,0,3,202510090700,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251009_clean.csv,3650,2025-10-09 07:00:00,7,3,0,0.9659258262890683,-0.25881904510252063,False,True,False,False,high
t_travospublic_measure_1h.7339799,86,,6110100,2,20251009,700,668,125,0,0,0,0,0,509,123,0,0,0,0,0,3,202510090700,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251009_clean.csv,1425,2025-10-09 07:00:00,7,3,0,0.9659258262890683,-0.25881904510252063,False,False,True,False,medium
t_travospublic_measure_1h.7339839,86,,6110530,2,20251009,700,1111,210,0,0,0,0,0,859,234,0,0,0,0,0,3,202510090700,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251009_clean.csv,2414,2025-10-09 07:00:00,7,3,0,0.9659258262890683,-0.25881904510252063,False,False,False,True,high
t_travospublic_measure_1h.7340800,86,,6110080,2,20251009,800,1171,282,0,0,0,0,0,1405,384,0,0,0,0,0,3,202510090800,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251009_clean.csv,3242,2025-10-09 08:00:00,8,3,0,0.8660254037844387,-0.49999999999999983,True,False,False,False,high
t_travospublic_measure_1h.7340801,86,,6110090,2,20251009,800,1474,359,0,0,0,0,0,1402,384,0,0,0,0,0,3,202510090800,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251009_clean.csv,3619,2025-10-09 08:00:00,8,3,0,0.8660254037844387,-0.49999999999999983,False,True,False,False,high
t_travospublic_measure_1h.7340802,86,,6110100,2,20251009,800,708,113,0,0,0,0,0,441,128,0,0,0,0,0,3,202510090800,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251009_clean.csv,1390,2025-10-09 08:00:00,8,3,0,0.8660254037844387,-0.49999999999999983,False,False,True,False,medium
t_travospublic_measure_1h.7340842,86,,6110530,2,20251009,800,727,230,0,0,0,0,0,667,269,0,0,0,0,0,3,202510090800,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251009_clean.csv,1893,2025-10-09 08:00:00,8,3,0,0.8660254037844387,-0.49999999999999983,False,False,False,True,medium
t_travospublic_measure_1h.7341801,86,,6110080,2,20251009,900,951,363,0,0,0,0,0,1043,407,0,0,0,0,0,3,202510090900,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251009_clean.csv,2764,2025-10-09 09:00:00,9,3,0,0.7071067811865476,-0.7071067811865475,True,False,False,False,high
t_travospublic_measure_1h.7341802,86,,6110090,2,20251009,900,1332,465,0,0,0,0,0,1230,467,0,0,0,0,0,3,202510090900,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251009_clean.csv,3494,2025-10-09 09:00:00,9,3,0,0.7071067811865476,-0.7071067811865475,False,True,False,False,high
t_travospublic_measure_1h.7341803,86,,6110100,2,20251009,900,589,147,0,0,0,0,0,416,146,0,0,0,0,0,3,202510090900,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251009_clean.csv,1298,2025-10-09 09:00:00,9,3,0,0.7071067811865476,-0.7071067811865475,False,False,True,False,medium
t_travospublic_measure_1h.7341843,86,,6110530,2,20251009,900,636,274,0,0,0,0,0,562,340,0,0,0,0,0,3,202510090900,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251009_clean.csv,1812,2025-10-09 09:00:00,9,3,0,0.7071067811865476,-0.7071067811865475,False,False,False,True,medium
t_travospublic_measure_1h.7342804,86,,6110080,2,20251009,1000,966,360,0,0,0,0,0,1058,410,0,0,0,0,0,3,202510091000,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251009_clean.csv,2794,2025-10-09 10:00:00,10,3,0,0.49999999999999994,-0.8660254037844387,True,False,False,False,high
t_travospublic_measure_1h.7342805,86,,6110090,2,20251009,1000,1262,527,0,0,0,0,0,1152,545,0,0,0,0,0,3,202510091000,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251009_clean.csv,3486,2025-10-09 10:00:00,10,3,0,0.49999999999999994,-0.8660254037844387,False,True,False,False,high
t_travospublic_measure_1h.7342806,86,,6110100,2,20251009,1000,510,143,0,0,0,0,0,390,163,0,0,0,0,0,3,202510091000,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251009_clean.csv,1206,2025-10-09 10:00:00,10,3,0,0.49999999999999994,-0.8660254037844387,False,False,True,False,medium
t_travospublic_measure_1h.7342846,86,,6110530,2,20251009,1000,588,330,0,0,0,0,0,527,281,0,0,0,0,0,3,202510091000,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251009_clean.csv,1726,2025-10-09 10:00:00,10,3,0,0.49999999999999994,-0.8660254037844387,False,False,False,True,medium
t_travospublic_measure_1h.7343806,86,,6110080,2,20251009,1100,897,329,0,0,0,0,0,984,416,0,0,0,0,0,3,202510091100,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251009_clean.csv,2626,2025-10-09 11:00:00,11,3,0,0.258819045102521,-0.9659258262890682,True,False,False,False,high
t_travospublic_measure_1h.7343807,86,,6110090,2,20251009,1100,1220,473,0,0,0,0,0,1153,519,0,0,0,0,0,3,202510091100,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251009_clean.csv,3365,2025-10-09 11:00:00,11,3,0,0.258819045102521,-0.9659258262890682,False,True,False,False,high
t_travospublic_measure_1h.7343808,86,,6110100,2,20251009,1100,468,139,0,0,0,0,0,403,156,0,0,0,0,0,3,202510091100,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251009_clean.csv,1166,2025-10-09 11:00:00,11,3,0,0.258819045102521,-0.9659258262890682,False,False,True,False,medium
t_travospublic_measure_1h.7343848,86,,6110530,2,20251009,1100,586,295,0,0,0,0,0,501,287,0,0,0,0,0,3,202510091100,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251009_clean.csv,1669,2025-10-09 11:00:00,11,3,0,0.258819045102521,-0.9659258262890682,False,False,False,True,medium
t_travospublic_measure_1h.7344809,86,,6110080,2,20251009,1200,936,314,0,0,0,0,0,1011,381,0,0,0,0,0,3,202510091200,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251009_clean.csv,2642,2025-10-09 12:00:00,12,3,0,1.2246467991473532e-16,-1.0,True,False,False,False,high
t_travospublic_measure_1h.7344810,86,,6110090,2,20251009,1200,1232,480,0,0,0,0,0,1242,442,0,0,0,0,0,3,202510091200,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251009_clean.csv,3396,2025-10-09 12:00:00,12,3,0,1.2246467991473532e-16,-1.0,False,True,False,False,high
t_travospublic_measure_1h.7344811,86,,6110100,2,20251009,1200,442,137,0,0,0,0,0,439,117,0,0,0,0,0,3,202510091200,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251009_clean.csv,1135,2025-10-09 12:00:00,12,3,0,1.2246467991473532e-16,-1.0,False,False,True,False,medium
t_travospublic_measure_1h.7344851,86,,6110530,2,20251009,1200,527,213,0,0,0,0,0,543,253,0,0,0,0,0,3,202510091200,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251009_clean.csv,1536,2025-10-09 12:00:00,12,3,0,1.2246467991473532e-16,-1.0,False,False,False,True,medium
t_travospublic_measure_1h.7345812,86,,6110080,2,20251009,1300,963,350,0,0,0,0,0,1113,362,0,0,0,0,0,3,202510091300,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251009_clean.csv,2788,2025-10-09 13:00:00,13,3,0,-0.2588190451025208,-0.9659258262890683,True,False,False,False,high
t_travospublic_measure_1h.7345813,86,,6110090,2,20251009,1300,1170,377,0,0,0,0,0,1260,458,0,0,0,0,0,3,202510091300,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251009_clean.csv,3265,2025-10-09 13:00:00,13,3,0,-0.2588190451025208,-0.9659258262890683,False,True,False,False,high
